"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"United States","USA","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","6.10909229392553","5.98056817038778","5.88676377860877","5.8539765480908","5.85539851533626","5.8704149224623","5.94367380304112","6.11929651843842","6.35499216686642","6.55264858463486","6.68891837542493","6.91287694507582","7.23471520241692","7.51242154996948","7.76899163714337","8.04814476169653","8.22539718911936","8.26721633693144","8.32116018643144","8.4305260346965","8.57267406107875","8.71860162084424","8.83294570025556","8.91289814859754","8.95317508811288","8.94768048357297","8.91558967188779","8.84659306815675","8.72555982093463","8.57354575577312","8.3805513961651","8.12312522842785","7.83904131731445","7.57138933355031","7.34550321340887","7.21767657522405","7.15967823729818","7.07472109548199","6.95284675786517","6.81072495700806","6.63433718265915","6.4621159207193","6.39143114789438","6.41485435297574","6.47513945738186","6.56645621096238","6.66645043839587","6.74086120296832","6.78637740136804","6.80342998526724","6.80012617118595","6.79532982218794","6.79008323106569","6.80248503157749","6.8424779311056","6.90051884694401","6.95939885268443","6.99173877893864","6.9789288457413","6.91773034854805","6.80167889066784","6.66114937460855","6.52973326125963","6.4184312840646","6.34638935714251",
"United States","USA","Population ages 15-64, total","SP.POP.1564.TO","108228090","109595359","111360155","113195366","114987801","116655730","118410688","120345901","122322210","124343551","126579480","129101350","131673364","134261536","136823427","139443756","142001575","144510086","146920130","149251437","151160285","152924265","154500424","155941145","157339391","158864452","160403667","161641643","162692051","163700596","165052569","166814440","168761734","170819238","172944736","175218503","177612188","180217571","182847826","185476251","188063348","190438256","192710641","194866947","197178046","199544371","201876379","203846454","205581768","207140939","208692297","209976998","210974992","211856915","212896035","214000880","215104779","215959913","216573411","217020298","217300224","217127198","217774465","218834941","220210617",
"United States","USA","Population ages 15-64, female","SP.POP.1564.FE.IN","55181339","55922554","56861169","57835521","58792929","59683963","60618825","61645544","62689225","63748639","64928400","66216587","67463786","68706145","69929371","71179084","72399402","73591768","74731554","75835502","76720987","77508434","78178239","78763950","79320760","79945607","80582751","81076181","81482485","81876394","82397267","83125133","83997214","84928790","85903809","86957977","88065110","89269235","90483585","91695692","92884913","94010671","95133322","96198552","97324049","98464426","99597845","100563181","101415453","102188850","102962968","103542555","103917869","104233252","104626789","105054108","105478913","105778958","105964329","106076635","106149519","106037491","106341527","106856978","107503334",
"United States","USA","Population ages 10-14, female (% of female population)","SP.POP.1014.FE.5Y","9.12050200631507","9.25120008809044","9.22697215039934","9.23157910110252","9.3122623655011","9.44220005529252","9.58408914779307","9.69373776832852","9.76447042826091","9.78472747424387","9.74520175458633","9.6817962774977","9.59243717065958","9.45105361793346","9.27575843995922","9.03938787811992","8.71601631987036","8.35502988561712","8.00242892726756","7.6919366599036","7.49225994725406","7.38172271111054","7.24608855923043","7.06791016384792","6.8671290075523","6.62565384302478","6.39317829193767","6.2840816442545","6.28768113219416","6.33770781416406","6.44300073030856","6.57522546866426","6.68094560764824","6.75695973519158","6.80024721581169","6.81820884966726","6.8269196639828","6.83010034356434","6.85457639732209","6.91086878210481","6.98526896449004","7.04779808306611","7.06929910690271","7.03968039646997","6.95414573140043","6.81382151372785","6.65193457321626","6.50769825539442","6.39889445978796","6.3302999645717","6.3074592732512","6.31276567765116","6.3167923532354","6.32220697215446","6.32805241597645","6.32433780767467","6.33594198483754","6.38329027031004","6.42738788589759","6.43965375916541","6.41044026540406","6.3353414263708","6.22261504728949","6.09699941673415","5.99310537485593",
"United States","USA","Population ages 0-14, total","SP.POP.0014.TO","56487092","57687902","58370017","58875572","59358259","59659039","59733126","59590642","59253849","58843920","58544445","58185947","57447492","56445106","55372221","54346018","53306010","52423929","51744224","51235400","50896633","50824820","50914843","51059534","51148941","51174963","51266298","51596469","52200410","52962375","53854122","54918516","55978544","56853066","57534061","58026753","58408567","58754702","59072027","59406829","59715268","59932560","60073742","60128901","60165605","60123913","60148924","60302866","60541016","60759284","60947034","61116489","61316197","61474089","61636968","61761774","61845201","61856233","61719110","61449951","60986617","60263211","59728393","59259836","58922790",
"United States","USA","Population ages 0-14, female","SP.POP.0014.FE.IN","27984772","28565012","28891660","29126674","29349896","29485834","29509245","29424164","29240818","29024838","28854051","28634418","28229935","27707716","27159359","26640328","26114910","25667030","25319885","25057235","24877547","24827192","24856024","24915675","24951739","24961122","25005475","25167358","25463711","25839059","26272758","26783721","27289313","27703189","28025327","28257576","28437527","28601122","28750662","28908648","29054199","29161898","29237215","29269093","29291017","29274090","29287844","29364896","29484568","29592759","29683793","29763351","29857095","29929754","30004127","30059857","30093187","30090784","30018982","29884409","29663773","29322495","29073045","28858423","28701842",
"United States","USA","Women who were first married by age 18 (% of women ages 20-24)","SP.M18.2024.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS","63.763318","64.605857","64.250702","63.734076","63.900074","63.874156","63.632838","64.072047","63.332195","63.841303","64.231803","65.02277","65.030676","65.577269","66.741128","67.737085","68.440906","69.112768","69.564958","70.34525","70.519523","71.223979","72.030283","72.440896","72.67514","72.706468","72.91003","73.17942","73.257736","73.632331","74.106984","74.414147","74.883314","74.731364","74.984171","75.346237","76.294626","77.361726","77.888799","78.132135","78.377807","78.507907","78.537802","78.674616","79.213754","79.110897","79.406502","79.752684","79.962585","80.290213","80.706209","80.710977","80.727099","80.665755","80.553647","80.253749","79.848681","79.780004","79.934087","80.09489","76.799622","74.754549","77.489598","80.452428","",
"United States","USA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.7707317073171","70.2707317073171","70.119512195122","69.9170731707317","70.1658536585366","70.2146341463415","70.2121951219512","70.5609756097561","69.9512195121951","70.5073170731708","70.8073170731707","71.1073170731707","71.1560975609756","71.3560975609756","71.9560975609756","72.6048780487805","72.8560975609756","73.2560975609756","73.3560975609756","73.8048780487805","73.609756097561","74.009756097561","74.3609756097561","74.4634146341463","74.5634146341464","74.5634146341464","74.6146341463415","74.7658536585366","74.7658536585366","75.0170731707317","75.2146341463415","75.3658536585366","75.6170731707317","75.419512195122","75.619512195122","75.6219512195122","76.0268292682927","76.4292682926829","76.5804878048781","76.5829268292683","76.6365853658537","76.8365853658537","76.9365853658537","77.0365853658537","77.4878048780488","77.4878048780488","77.6878048780488","77.9878048780488","78.0390243902439","78.390243902439","78.5414634146342","78.6414634146341","78.7414634146342","78.7414634146342","78.8414634146341","78.690243902439","78.5390243902439","78.5390243902439","78.6390243902439","78.7878048780488","76.9804878048781","76.3292682926829","77.4341463414634","78.3853658536585","",
"United States","USA","Mortality rate, infant, female (per 1,000 live births)","SP.DYN.IMRT.FE.IN","22.4","22.1","21.6","21.2","20.8","20.3","19.8","19.2","18.6","18","17.4","16.7","15.9","15.3","14.6","14","13.4","12.7","12.2","11.6","11.2","10.7","10.3","10","9.7","9.3","9.1","9","8.8","8.6","8.3","8","7.8","7.5","7.3","7.1","6.9","6.7","6.6","6.5","6.4","6.3","6.2","6.1","6.1","6.1","6","5.9","5.9","5.7","5.6","5.6","5.5","5.4","5.3","5.2","5.2","5.1","5","5","5","5","5","5","",
"United States","USA","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","23.7","23.3","22.4","21.7","21.1","19.4","18.4","17.8","17.6","17.9","18.4","17.2","15.6","14.8","14.8","14.6","14.6","15.1","15","15.6","15.9","15.8","15.9","15.6","15.6","15.8","15.6","15.7","16","16.4","16.7","16.2","15.8","15.4","15","14.6","14.4","14.2","14.3","14.2","14.4","14.1","14","14.1","14","14","14.3","14.3","14","13.5","13","12.7","12.6","12.4","12.5","12.4","12.2","11.8","11.6","11.4","10.9","11","11","10.7","",
"United States","USA","Vitamin A supplementation coverage rate (% of children ages 6-59 months)","SN.ITK.VITA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"United States","USA","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6156.5652","6082.4946","5955.6614","5995.4666","6173.5407","6147.0554","5997.9079","6140.3716","5954.6072","5546.8681","5767.9656","5507.7404","5276.9469","5460.0591","5467.9627","5432.7913","5232.5176","5159.8888","5359.1122","5290.8493","4698.8389","5014.2325","5124.4239","5039.0126","",
"United States","USA","Bird species, threatened","EN.BIR.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","","","","87","","",
"United States","USA","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00165738402471138","","","","","0.00178113858303464","","","","","0.0480812007024767","","","","","0.0501378437072209","","","","","0.0525020167761014","0.0529649149912825","0.0533978423912451","0.0537820740773465","0.016386108728117","0.0515474597732268","0.0164458492829311","0.0164350247258471","","","","","","","",
"United States","USA","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.25243849142954","3.39808211163726","3.72800747262212","3.3329142117585","3.35347991914305","3.41343589039696","3.41139814071605","3.29310722602447","3.33038012848966","3.20984468658701","3.22261315649277","2.91329191047676","2.88101785611606","3.08230231722101","3.15221067298443","3.26997681192287","3.41306964539173","3.4536307154083","3.71255858320775","3.87353599689441","4.03877268165207","4.19241653188715","4.32895752432926","4.57971238012937","4.64387389679036","4.57290811854146","4.58899469956227","4.57841263190972","4.73979422664348","4.79848174681147","4.81921235947785","4.89113150838654","4.8268759416496","5.24082423705134","",
"United States","USA","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8587373552945","16.6948932534857","18.1252307141753","20.8727217506704","22.00904912612","20.9710195838312","22.0703791019509","23.6918673396291","25.151158841066","25.88803401009","26.6791454298185","28.9159685414131","27.8963061327111","29.2685841234767","30.9353501432903","31.7584924866635","31.7737943317032","30.5507287280746","27.9184127584533","25.9120016993863","24.0850218737468","20.6799127023379","17.518452859975","14.4330808261608","11.6957018790028","11.738944672511","12.2997773544084","8.10034813467893","3.59207211661354","-0.898716368808055","-3.9655132596338","-4.18993101612738","-6.49503863234049","-9.00058575160831","",
"United States","USA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.49426695469892","1.25119053433623","1.50201649352847","1.53953941042658","1.4995242461713","1.29775322616756","1.25549969513373","1.20195428111532","1.13507700974993","1.27042389541241","1.90393141109299","1.86722555284742","2.00198957325382","2.00462349121605","2.08076637852898","2.18332476396993","2.40279146053402","2.57931266912975","3.07465602444543","3.65563849993374","4.07477109374822","4.76447322347609","5.46095472491412","6.29174773840898","6.89305130828678","7.35254388360494","8.50075843849591","9.700691811457","10.0478956277699","10.8666213545367","12.6817482828225","14.0077934914494","","","",
"United States","USA","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0015848402157","19.8238924978021","19.9315792943959","18.966106564105","19.5460689490375","19.9269481652454","19.450849083851","18.0208766031466","18.6431549601108","19.8026282367394","19.6837786080129","20.5055898535356","19.8591747467367","19.3009198963977","19.4818456013812","18.8788198868844","18.9776115360032","19.233668540988","19.1793484867319","19.8225258254411","19.160543847909","18.8852049092037","18.6714631315462","19.0880906452324","19.1362443440895","19.2322775232508","19.4333784200879","19.5701642486471","18.8831715310593","19.2025520520247","19.3225514390348","18.5511109851335","17.8776909921501","18.1486338468905","",
"United States","USA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.7240280853198","68.4226641105793","69.1163069956054","69.7389542928168","69.8266701406533","68.3554459740812","68.0038357127045","70.0422259290029","70.7966528555492","70.2105545118714","71.1203264418221","71.7042915349285","70.5541924208614","70.8157796482109","70.9278595477305","71.6770197616972","70.8977172086046","71.5379481686802","70.9790005679606","69.0719554750652","69.891467946273","68.0587695538507","68.5454452228795","67.5213538266907","67.1322105875281","66.7662228794446","64.9437371906494","62.7920030384273","63.6142619423724","62.5066488150536","60.4060334602256","60.8450774411636","59.9780262705968","59.3003677227757","",
"United States","USA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"United States","USA","Access to clean fuels and technologies for cooking, rural (% of rural population)","EG.CFT.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"United States","USA","Public and publicly guaranteed debt service (% of GNI)","DT.TDS.DPPG.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net ODA received (% of gross capital formation)","DT.ODA.ODAT.GI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net official development assistance and official aid received (constant 2023 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net official flows from UN agencies, WFP (current US$)","DT.NFL.WFPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net official flows from UN agencies, UNRWA (current US$)","DT.NFL.UNRW.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net official flows from UN agencies, UNFPA (current US$)","DT.NFL.UNFP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net official flows from UN agencies, UNCOVID (current US$)","DT.NFL.UNCV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111665.51990754","","","","","","","","","",
"United States","USA","Agriculture, forestry, and fishing, value added (constant LCU)","NV.AGR.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12292467000000","12797894000000","13376939000000","13922913000000","14089561000000","14287359000000","14682209000000","15218096000000","15741509000000","16158520000000","16456958000000","16462444000000","16069474000000","16494906000000","16751993000000","17141637000000","17464117000000","17882403000000","18392880000000","18720340000000","19178938000000","19751274000000","20275391000000","19869744000000","21118332000000","21708027000000","22378978000000","23026873000000",
"United States","USA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108635000000","100746000000","93322000000","98919000000","100765000000","96667000000","115263000000","144509000000","130191000000","127141000000","146262000000","146547000000","129310000000","145743000000","179887000000","179457000000","215847000000","200581000000","182147000000","167492000000","176840000000","177117000000","164214000000","162895000000","228621000000","289998000000","274177000000","248390000000",
"United States","USA","External balance on goods and services (constant LCU)","NE.RSB.GNFS.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-543329000000","-593539000000","-616324000000","-663429000000","-936552000000","-1041707000000","-932822000000","-1033634000000",
"United States","USA","Imports of goods and services (constant LCU)","NE.IMP.GNFS.KN","","","","","","","","","","","55322296566.3394","61852629349.6903","73633421125.6715","90443422394.0268","126464428476.12","121766597159.018","149959537962.983","181010863566.224","210583885333.672","250690566043.817","291521516418.479","315263671311.458","300804073926.991","326058265763.426","401927001346.845","413953846378.716","449312096110.266","504719717595.987","549644279800.503","586390547697.338","624784777118.504","618649320100","662548991100","714321374200","807038804900","895487013200","956399084100","1047486412000","1106932084900","1242628471300","1465588438500","1392541378200","1426438190600","1544896958900","1796291951600","2025456826400","2238909018000","2376426000000","2325403000000","2031762000000","2295263000000","2405805000000","2464708000000","2494605000000","2623351000000","2759524000000","2799720000000","2931589000000","3049962000000","3085859000000","2808766000000","3220838000000","3497605000000","3456609000000","3640014000000",
"United States","USA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","22841000000","22688000000","24965000000","26135000000","28104000000","31529000000","37057000000","39912000000","46556000000","50491000000","55760000000","62342000000","74216000000","91159000000","127465000000","122730000000","151146000000","182443000000","212250000000","252674000000","293828000000","317758000000","303184000000","328638000000","405107000000","417229000000","452867000000","508713000000","553993000000","591031000000","629728000000","623544000000","667791000000","719973000000","813424000000","902572000000","963966000000","1055774000000","1115690000000","1252460000000","1477184000000","1403559000000","1437724000000","1557120000000","1810504000000","2041482000000","2256623000000","2395228000000","2576151000000","2001927000000","2389555000000","2695480000000","2769317000000","2766375000000","2887445000000","2794942000000","2738830000000","2931589000000","3131166000000","3116681000000","2777341000000","3415459000000","3976314000000","3849811000000","4083292000000",
"United States","USA","Gross capital formation (constant 2015 US$)","NE.GDI.TOTL.KD","","","","","","","","","","","237143804658.564","263441184602.167","298002924768.159","343126744284.539","361828341461.946","352505400267.251","425980824596.494","505329000284.769","602487336542.193","680703676629.475","687196512944.018","803292718350.251","761411705847.476","834361966711.9","1045448790419.59","1082855080040.42","1121758446650.33","1183230429428.1","1233323182631.25","1310467528926.89","1324586068912.3","1277763980122.5","1350695669430.44","1443125470947.25","1599899662155.82","1676785037835.99","1807649789058.44","1983245261087.31","2146744433526.88","2327162329987.71","2504336387562.56","2421246035313.07","2449483115299.84","2570388332281.34","2855338520336.75","3144796447447.07","3355110486363.95","3368717275743.98","3097757616920.51","2457902109452.26","2939966436458.2","3052762206837.01","3307087621710.14","3507518506675.27","3665891684986.93","3917913000000","3836434256752.77","3996351784037.42","4237418351354.14","4391743347580.68","4163873509823.31","4485464114555.57","4804680856138.77","4780088818934.71","4996395152624.58",
"United States","USA","Changes in inventories (current LCU)","NE.GDI.STKB.CN","3232000000","2974000000","6101000000","5621000000","4821000000","9247000000","13636000000","9866000000","9053000000","9173000000","2001000000","8256000000","9107000000","15878000000","13990000000","-6256000000","17116000000","22324000000","25791000000","17984000000","-6331000000","29809000000","-14914000000","-5751000000","65405000000","21824000000","6571000000","27149000000","18482000000","27693000000","14546000000","-394000000","16328000000","20814000000","63785000000","31174000000","30799000000","70927000000","63719000000","60816000000","54544000000","-38284000000","19975000000","14094000000","64068000000","57513000000","68989000000","33950000000","-29241000000","-150772000000","53917000000","46262000000","71212000000","105477000000","84792000000","140123000000","39068000000","32674000000","56408000000","72955000000","-36071000000","12193000000","149647000000","41695000000","51950000000",
"United States","USA","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","17.0461053837338","113.869349807328","13.2144542477585","6.31978477239443","3.32935355299328","13.7511784589208","18.1168099374864","19.4032756304391","14.980838587269","4.76947312818166","11.3599790593982","0.551712164111322","8.17409160157314","16.3835453622338","8.42270953911151","5.15324481221275","3.60908406143632","5.11028308492489","5.57056697272964","2.1595391652403","-2.39822512615918","4.35603859664526","6.58255439946404","7.90902064337141","7.20505382394873","7.98059978719454","7.55658506479926","8.9491643319698","8.81369074865788","8.1100513479833","0.518182977008081","-1.29517331339831","5.22760319436865","9.13158212303813","10.6201512270635","6.43255142054811","1.51517912564213","-6.1129073240175","-16.2377119509953","10.2017745482764","4.23736273045367","7.66079391090739","5.17098978192416","5.16344338716728","5.73666297508262","0.378689219422142","4.22055086725473","5.55851872132955","3.27409132869028","-3.01588617578814","6.73013422609191","4.83885505434291","1.22897365908754","4.43464330493619",
"United States","USA","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","15.3477990159683","14.8602808787378","15.027541797513","15.2985470872491","15.6540336615083","16.193327203319","16.0367128871854","15.4325858223986","15.7034685447714","16.1407618302656","15.6570884456673","16.1881787354595","17.1238595585993","17.6126860561704","16.8605196723104","15.639407349024","16.3395985506658","17.978880079315","19.2458833330002","19.8556102328864","18.7739364373517","18.7531122926087","17.8225360511683","17.7012183141728","18.6913406510233","18.6178822252885","18.3983163709041","17.8164509707603","17.5401866688768","17.2293577331173","16.4158705541909","15.3413155196976","15.2857057629165","15.8344048655118","16.3669599831816","16.8371369268807","17.3570522035961","17.775153097294","18.4595142989205","18.9617940578779","19.3529732653123","18.646184452759","17.4803103784865","17.5705563241667","18.1480676908187","18.9981560981094","19.0506980414797","18.2328273397379","16.9727652160866","14.3695701919324","14.031231769933","14.6560210136943","15.6918094471689","16.1892146188635","16.9761788554815","17.2088260744632","17.2254825108736","17.5146447841236","17.7588611748467","17.7380788897595","17.7534202440233","17.7845048287519","17.96283393022","17.8316723428683","17.8892879157674",
"United States","USA","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","","","","","","","","","","","","5.44976469208993","12.5152867557137","34.4790593283739","32.9393611772983","9.51914725621752","7.79274148198401","6.57726649499999","17.2790541515794","23.1406816029282","22.006352958558","8.71418802444686","-7.21696768761527","-2.19413156315089","9.16403124954866","0.274819763211752","5.86621197779758","13.3785880285861","22.1622616728443","13.4250710187336","9.43585919978422","7.80215738318833","6.40780191756707","3.43509942990596","10.1005041226014","12.7435545652777","6.73945940634044","9.93719375984314","-0.0863910075133845","4.19012381978013","10.3937919810768","-6.32226115413215","-2.80801159345046","3.72613050778483","13.6401443268585","10.6444184243087","12.9527190101437","12.8641585634475","5.78974354567512","-8.31253381219616","12.6490020069718","7.17815838234786","4.01817075342292","3.01034377995224","3.90232254688947","0.319626115659474","0.474057163681337","4.114380824463","2.85408623851676","0.5337842871525","-13.1278965473257","6.47679129199747","7.5127195106042","2.76432490274433","3.27258203643967",
"United States","USA","Gross national expenditure (% of GDP)","NE.DAB.TOTL.ZS","99.223350096892","99.0500549288011","99.1882911717728","99.0806612048584","98.8205632884558","99.0810025431998","99.4436625096482","99.4964602139484","99.7518050384857","99.7755327940948","99.6321635176646","99.9467742627806","100.263698978196","99.711655029971","100.052677798896","99.0517560644405","100.087113779564","101.109362646062","101.078712824763","100.858132562564","100.456933749156","100.390391017764","100.597316397655","101.42106384138","102.54425077391","102.627738000115","102.879467799917","102.981721715722","102.089072762821","101.537530266344","101.305603218705","100.464686595555","100.532764691096","100.950243338287","101.269164330619","101.174933888535","101.193788474892","101.188824037441","101.795368923371","102.694905666725","103.717430342079","103.560296048102","104.023612906012","104.555975018439","105.190560911031","105.67445219211","105.692514025648","105.084436973081","105.01609967649","102.89508261013","103.537172076416","103.715551010748","103.393743190125","102.834316597261","102.890135231789","102.865916673823","102.676279331896","102.770376168755","102.871137611009","102.680085805086","102.932466614733","103.63170385451","103.687230150868","102.876336965263","103.094241575007",
"United States","USA","Gross national expenditure (current US$)","NE.DAB.TOTL.CD","538178000000","557296000000","599821000000","632512000000","677545000000","736671000000","809553000000","856403000000","939302000000","1016185000000","1069355000000","1164230000000","1282483000000","1421266000000","1546057000000","1668927000000","1875044000000","2104921000000","2376966000000","2649879000000","2870363000000","3219561000000","3363762000000","3685680000000","4140340000000","4452996000000","4711500000000","4999984000000","5345831000000","5728321000000","6040999000000","6186745000000","6555065000000","6923732000000","7379723000000","7729511000000","8169498000000","8679524000000","9225528000000","9890723000000","10632024000000","10958677000000","11368853000000","11978403000000","12851337000000","13779100000000","14602037000000","15210161000000","15510733000000","14897219000000","15581279000000","16179348000000","16805588000000","17359135000000","18117037000000","18819339000000","19308185000000","20155431000000","21249593000000","22117272000000","21980307000000","24541201000000","26965827000000","28518050000000","30087941000000",
"United States","USA","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","8.26517849698061","9.32492900735669","9.56563219883037","9.79755671902286","11.034779306087","10.1637795417972","10.4618947279149","11.0131356708755","10.992782018291","10.7627410338546","10.7368858471805","7.57044676918255","9.56711628441911","8.69204636221519","8.83901469363622","6.4874084390343","6.31589780774983","7.71559120641396","7.41408135518238","6.7066291087899","4.01763229547201","6.01490691945676","5.31995969419323","5.50299871914619","4.72231743604881","5.12997898372134","5.29543977048353","5.73508602086631","6.86268554505563","7.45996331511449","4.96278565844131","4.4450781890361","5.47394260624128","6.29012278551726","6.41829335534216","5.76917933689404","5.2416483993417","0.575014937110936","-0.233851432254212","1.50952612075076","0.745477548251117","0.827662081721542","1.05909916403265","2.16389476293139","3.08380413837106","2.33236658152232","2.16749291685252","2.51246068745259","2.44559936125761","-1.58547593040932","7.28471721179085","2.33563104357499","2.59422336626176","2.71044757793204",
"United States","USA","Households and NPISHs final consumption expenditure (% of GDP)","NE.CON.PRVT.ZS","61.0593318290393","60.6914772523262","59.9535682851458","59.8443672268638","59.8910560099553","59.579118683332","58.9521662793762","58.8664027840917","59.1364567937584","59.2691319398482","60.2554916924671","60.088165858265","60.0537092196918","59.6035712682127","60.1951278860347","61.1635440357433","61.2607370936025","61.1950758612872","60.4802094234604","60.3433215355648","61.269825048551","60.3032826833209","61.943382193075","62.7842911934328","61.7280556606094","62.52231227669","63.0242480234761","63.3603043325579","63.5930760566629","63.3999340610255","63.8755998513536","64.0364792618018","64.3765105645775","64.9113611182757","64.7840278536334","64.9575005670998","64.9636658531854","64.5497689783752","64.8501233115487","65.2439599251264","66.0151271803829","66.8479348141534","67.2419103187561","67.5667331503214","67.3801091510687","67.2515799860988","67.1505212628378","67.3375740661264","68.0445287843583","68.3186367351388","68.1791200208971","68.5835948976559","67.9671674058707","67.4631056101225","67.4372838286479","67.2174103782018","67.6783189584552","67.7674733692493","67.4578520404893","67.0267180353261","66.6179032087741","68.0453893095067","68.0236620345229","67.9014703411807","67.930144674179",
